"shapeid","x","y","house_num","special_co","streetname"
"3799","-73.8457446342","40.7165500175","170","B","EXETER STREET"
"3800","-73.8465663977","40.7759781895","25-030","B","122 STREET"
"3801","-74.0002992129","40.6222078486","1436","B","68 STREET"
"3802","-73.7522875854","40.7787148305","101","B","30 AVENUE"
"3803","-73.7806384312","40.7642527214","36-050","B","206 STREET"
"3804","-73.8977040855","40.7273136712","66-033","B","56 AVENUE"
"3805","-73.7463496945","40.7758866821","240-053","B","35 AVENUE"
"3806","-74.0039664239","40.7386560389","51","B","8 AVENUE"
"3807","-73.7501448932","40.772877214","29","B","237 STREET"
"3808","-73.8234761402","40.7255820124","141-003","B","72 ROAD"
"3809","-73.7461438664","40.7756290497","350","B","35 AVENUE"
"3810","-73.7526066937","40.7737995472","7","B","SHORE ROAD"
"3811","-73.7718485352","40.6719868106","137-011","B","168 STREET"
"3812","-73.8594362753","40.8324810127","1926","B","EAST 177 STREET"
"3813","-73.8132870096","40.8194919364","3962","B","THROGS NECK EXPRESSWAY"
"3814","-73.7514216983","40.7750684201","235-027","B","35 AVENUE"
"3815","-73.7504767899","40.7749012717","35-001","B","237 STREET"
"3816","-73.7514230036","40.7800159165","240-001","B","28 AVENUE"
"3817","-73.7522922607","40.7760246207","110","B","33 AVENUE"
"3818","-73.8604424199","40.7192050014","85-078","B","FLEET STREET"
"3819","-73.8948618572","40.6335974419","1593","B","EAST 92 STREET"
"3820","-73.7506502297","40.7762730579","214","B","33 AVENUE"
"3821","-73.788186543","40.7126571033","175-005","B","87 DRIVE"
"3822","-73.7496238753","40.7760660875","237-037","B","34 AVENUE"
"3823","-74.0089087539","40.6276233519","1039","B","68 STREET"
"3824","-73.7494545583","40.7778941695","310","B","31 AVENUE"
"3825","-73.7465731427","40.7751987402","240-041","B","36 AVENUE"
"3826","-73.8459730884","40.7776527077","23-031","B","122 STREET"
"3827","-73.7490342959","40.7792169027","29-006","B","DOUGLAS ROAD"
"3828","-73.8459854961","40.7830312627","18-004","B","122 STREET"
"3829","-73.8584414847","40.7383369012","57-003","B","100 STREET"
"3830","-74.0193517522","40.6224844751","8011","B","FT HAMILTON PARKWAY"
"3831","-74.0019210844","40.6231146812","1362","B","68 STREET"
"3832","-73.7754277612","40.7545361017","47-012","B","CLEARVIEW EXPRESSWAY"
"3833","-73.8347053168","40.6784867614","103-030","B","109 AVENUE"
"3834","-73.7504101235","40.7773598546","237-031","B","32 AVENUE"
"3835","-74.0030010953","40.7286795142","174","B","WEST HOUSTON STREET"
"3836","-74.0071876426","40.6266054732","1117","B","68 STREET"
"3837","-74.0090403134","40.6273290722","1044","B","68 STREET"
"3838","-73.7524857951","40.7784051159","110","B","30 AVENUE"
"3839","-73.8172610268","40.5853509682","193","B","CROSS BAY PARKWAY"
"3840","-73.7432809108","40.6579197297","240-043","B","EDGEWOOD STREET"
"3841","-73.981392675","40.6425822256","21","B","STORY COURT"
"3842","-73.8169474757","40.679024003","114-024","B","109 AVENUE"
"3843","-73.7474041748","40.7768134478","340","B","33 AVENUE"
"3844","-73.7466279145","40.7772551291","369","B","33 AVENUE"
"3845","-73.748116859","40.7766941813","240-020","B","33 AVENUE"
"3846","-73.7490526589","40.7754638178","245","B","35 AVENUE"
"3847","-74.0091765659","40.6277846454","1027","B","68 STREET"
"3848","-73.9835943059","40.6907667172","434","B","ALBEE SQUARE"
"3849","-73.7470229185","40.7768942583","348","B","33 AVENUE"
"3850","-74.0029615001","40.6237152496","1320","B","68 STREET"
"3851","-73.8058885631","40.6875618941","139-014","B","HAWTREE CREEK ROAD"
"3852","-73.7919192323","40.7502270093","47-005","B","187 STREET"
"3853","-73.7459759637","40.7751654874","240-052","B","36 AVENUE"
"3854","-73.7497671973","40.7781253889","315","B","31 AVENUE"
"3855","-73.8463683455","40.7171779654","71-001","B","EXETER STREET"
"3856","-74.1156395631","40.6072949941","521","B","SLOSSON AVENUE"
"3857","-74.1228213387","40.6099638892","37","B","NORTH GANNON AVENUE"
"3858","-74.164879782","40.6218486399","311","B","ADA DRIVE"
"3859","-74.0955766438","40.5782984124","389","B","ADAMS AVENUE"
"3860","-74.1614266688","40.5278325371","25","B","BOARDWALK AVENUE"
"3861","-74.0659135683","40.595648014","90","B","JACKSON AVENUE"
"3862","-74.2114459042","40.5487786786","111","B","ARROWOOD COURT"
"3863","-73.7501181662","40.7286812851","215-075","B","SPENCER AVENUE"
"3864","-73.7007706687","40.7387180345","268-004","B","EAST WILLISTON AVENUE"
"3865","-73.7469964545","40.7761542474","240-044","B","34 AVENUE"
"3866","-73.8348685458","40.6784311367","103-026","B","109 AVENUE"
"3867","-73.761679638","40.6983167485","191-017","B","114 AVENUE"
"3868","-73.846078546","40.7815776362","20-002","B","122 STREET"
"3869","-73.8465632013","40.7760368459","25-028","B","122 STREET"
"3870","-73.7749661567","40.7543709148","47-019","B","CLEARVIEW EXPRESSWAY"
"3871","-73.7487045356","40.7773063784","314","B","32 AVENUE"
"3872","-73.7500705355","40.7798798994","336","B","28 AVENUE"
"3873","-73.7785367069","40.7149471801","87-006","B","DALNY ROAD"
"3874","-73.8148586103","40.7532008747","146-008","B","46 AVENUE"
"3875","-73.9864574193","40.7376555086","122","B","EAST 20 STREET"
"3876","-73.8911154609","40.7252338224","70-008","B","58 ROAD"
"3877","-73.7964413104","40.6861232516","111-067","B","LIVERPOOL STREET"
"3878","-73.7804025202","40.7638479681","38-008","B","206 STREET"
"3879","-73.7486732871","40.7776168779","325","B","32 AVENUE"
"3880","-73.8143516298","40.7535578855","146-028","B","46 AVENUE"
"3881","-73.8460154389","40.7825084493","18-022","B","122 STREET"
"3882","-73.8254611998","40.7904977212","14","B","CENTER DRIVE"
"3883","-74.0056390382","40.730222333","73","B","LEROY STREET"
"3884","-73.9063659529","40.6849469121","812","B","EVERGREEN AVENUE"
"3885","-74.0116582299","40.5785148229","4904","B","BEACH RESERVATION"
"3886","-73.9424718677","40.8268457165","6","B","ST NICHOLAS PLACE"
"3887","-73.9557463917","40.8130301047","461","B","DR M L KING JR BOULEVARD"
"3888","-74.0063061777","40.6260484967","1157","B","68 STREET"
"3889","-74.0013738208","40.7156765996","155","B","LEONARD STREET"
"3890","-73.7536863563","40.7789490584","235-001","B","30 AVENUE"
"3891","-73.7754381642","40.7508276003","50-014","B","204 STREET"
"3892","-73.8566546503","40.8991977904","632","B","EAST 238 STREET"
"3893","-73.8127856056","40.8193424302","3990","B","THROGS NECK EXPRESSWAY"
"3894","-73.8417285016","40.8410003613","2591","B","WESTCHESTER SQUARE"
"3895","-73.7965175992","40.6862766633","111-061","B","LIVERPOOL STREET"
"3896","-73.7734678021","40.7466440162","56-052","B","204 STREET"
"3897","-73.7735143976","40.7467694978","56-048","B","204 STREET"
"3898","-73.923421649","40.8356319513","1150","B","SHAKESPEARE AVENUE"
"3899","-73.8429868067","40.8414224399","63","B","WESTCHESTER SQUARE"
"3900","-73.8078775919","40.8177517862","4218","B","THROGS NECK EXPRESSWAY"
"3901","-73.8165361322","40.6066228511","209","B","9 ROAD"
"3902","-73.7287992316","40.6626057525","141-017","B","OCEAN AVENUE"
"3903","-73.8027026923","40.7106714999","161-051","B","86 CRESCENT"
"3904","-73.8444965979","40.7169109746","77","B","72 AVENUE"
"3905","-73.7296778132","40.6632745267","250-006","B","OCEAN AVENUE"
"3906","-73.7664135135","40.753365721","50-012","B","BELL BOULEVARD"
"3907","-73.8977831903","40.7272680056","66-031","B","56 AVENUE"
"3908","-74.0064596084","40.626143649","1149","B","68 STREET"
"3909","-74.0037156602","40.6244433601","1261","B","68 STREET"
"3910","-73.9973880426","40.6205315797","1564","B","OVINGTON AVENUE"
"3911","-73.8985598533","40.6955239628","1135","B","CYPRESS AVENUE"
"3912","-74.0039630682","40.7384884302","45","B","8 AVENUE"
"3913","-73.8328228417","40.717679947","76-028","B","113 PLACE"
"3914","-73.8990375352","40.7582760454","30-053","B","68 STREET"
"3915","-73.7800016388","40.7879832822","214-014","B","WATERS EDGE DRIVE"
"3916","-73.7381505518","40.7693497981","43-017","B","250 STREET"
"3917","-73.7735126823","40.7498885408","53-001","B","205 STREET"
"3918","-73.7968939222","40.6870708425","111-031","B","LIVERPOOL STREET"
"3919","-73.9986836266","40.6212906503","1516","B","68 STREET"
"3920","-74.0137035698","40.628856184","869","B","OVINGTON AVENUE"
"3921","-73.8073575009","40.6874455115","138-003","B","HAWTREE CREEK ROAD"
"3922","-73.8166510262","40.5844093443","155","B","CROSS BAY PARKWAY"
"3923","-73.7510963628","40.7740692038","235-030","B","36 AVENUE"
"3924","-73.8459369793","40.7792115276","22-031","B","122 STREET"
"3925","-73.8448593664","40.7184104945","7","B","GREENWAY SOUTH"
"3926","-73.7783134706","40.7597956703","42-038","B","206 STREET"
"3927","-73.7389967047","40.7754289838","82","B","NASSAU ROAD"
"3928","-73.8233953347","40.6018428558","66","B","16 ROAD"
"3929","-73.7389387969","40.7702585263","42-018","B","250 STREET"
"3930","-73.8608695053","40.7191048525","85-066","B","FLEET STREET"
"3931","-73.8550520945","40.7398684056","56-040","B","103 STREET"
"3932","-73.8611652477","40.7099754431","89-012","B","73 AVENUE"
"3933","-73.997623846","40.6209495616","1545","B","OVINGTON AVENUE"
"3934","-73.8645987543","40.8339813383","1844","B","EAST 177 STREET"
"3935","-73.7716251386","40.6696489546","142-015","B","168 STREET"
"3936","-73.8077576206","40.8177120961","4222","B","THROGS NECK EXPRESSWAY"
"3937","-73.7994505482","40.8846886212","41","B","ELM TREE LANE"
"3938","-73.7471218612","40.7778898118","369","B","32 AVENUE"
"3939","-74.0041551764","40.6243820902","1264","B","68 STREET"
"3940","-73.8179064017","40.6090949589","102","B","6 ROAD"
"3941","-73.7461504007","40.7759212091","240-057","B","35 AVENUE"
"3942","-73.7503838825","40.7756232983","210","B","34 AVENUE"
"3943","-73.8023761602","40.7105715029","161-038","B","86 CRESCENT"
"3944","-73.7381347407","40.7688219775","43-030","B","250 STREET"
"3945","-73.8175533726","40.7162083837","141-015","B","GRAND CENTRAL PARKWAY"
"3946","-73.8616496753","40.7189131861","85-050","B","FLEET STREET"
"3947","-73.7490024421","40.7782530049","240-033","B","31 AVENUE"
"3948","-73.7622718066","40.6003093942","25-007","B","DICKENS STREET"
"3949","-73.9003572596","40.7067538429","6649","B","PROSPECT AVENUE"
"3950","-73.7532614075","40.77743549","235-031","B","32 AVENUE"
"3951","-73.7794465849","40.7880550146","214-028","B","WATERS EDGE DRIVE"
"3952","-73.8180392351","40.6063973909","104","B","9 ROAD"
"3953","-73.8166878842","40.8278738935","646","B","THROGS NECK EXPRESSWAY SR"
"3954","-73.8607105482","40.7194489124","85-073","B","FLEET STREET"
"3955","-73.8301891418","40.7600509368","39-001","B","84 ROAD"
"3956","-73.8453439713","40.7907280686","7-001","B","122 STREET"
"3957","-73.7991850623","40.5923661096","353","B","BEACH 71 STREET"
"3958","-73.8979877433","40.7269300663","66-020","B","56 AVENUE"
"3959","-73.7652157382","40.6973646371","188-028","B","114 AVENUE"
"3960","-73.798974446","40.7838134431","163-025","B","WILLETS POINT BOULEVARD"
"3961","-73.741569745","40.7380113085","230-003","B","GRAND CENTRAL PARKWAY"
"3962","-73.8558343942","40.7403372294","56-011","B","103 STREET"
"3963","-73.8167095083","40.7047598262","87-049","B","VAN WYCK EXPRESSWAY"
"3964","-73.9559960521","40.8133229094","471","B","DR M L KING JR BOULEVARD"
"3965","-74.0152190682","40.6294892712","812","B","OVINGTON AVENUE"
"3966","-73.8216233259","40.7905253953","10-017","B","WHITESTONE EXPRESSWAY"
"3967","-73.7485563382","40.7769337191","311","B","33 AVENUE"
"3968","-73.9560387464","40.8133722242","473","B","DR M L KING JR BOULEVARD"
"3969","-73.9259692323","40.6744307925","1702","B","BERGEN STREET"
"3970","-73.8171349565","40.5851465138","185","B","CROSS BAY PARKWAY"
"3971","-73.9243268302","40.7323660829","53-017","B","43 STREET"
"3972","-73.9225902174","40.7367450532","50-031","B","43 STREET"
"3973","-73.8444859098","40.7169849941","73","B","72 AVENUE"
"3974","-73.777049898","40.7601835784","42-037","B","207 STREET"
"3975","-73.7741099712","40.7156508832","187-052","B","87 DRIVE"
"3976","-73.8460626487","40.7818413843","18-050","B","122 STREET"
"3977","-73.7491408809","40.7782330419","331","B","31 AVENUE"
"3978","-73.8318478343","40.656318039","100-004","B","VAN DER LINN STREET"
"3979","-74.123436189","40.6099157012","53","B","NORTH GANNON AVENUE"
"3980","-74.1668540116","40.617921219","30","B","CASWELL AVENUE"
"3981","-74.2124247008","40.5498364812","60","B","ARROWOOD COURT"
"3982","-73.7478327166","40.7760497242","320","B","34 AVENUE"
"3983","-73.738834316","40.7698072658","42-034","B","250 STREET"
"3984","-73.835181074","40.6783328447","103-016","B","109 AVENUE"
"3985","-74.1012175266","40.5592978856","3","B","CEDAR GROVE BEACH PLACE"
"3986","-73.7655947129","40.6976524117","188-035","B","114 AVENUE"
"3987","-73.7500533209","40.7784886965","312","B","30 AVENUE"
"3988","-73.7792500781","40.7617346809","40-016","B","206 STREET"
"3989","-73.7625061718","40.6001802921","25-015","B","DICKENS STREET"
"3990","-73.7381895962","40.7688704471","43-028","B","250 STREET"
"3991","-73.7788124997","40.7635601206","38-033","B","207 STREET"
"3992","-73.7463555857","40.7772851668","373","B","33 AVENUE"
"3993","-73.8989940199","40.7586529975","30-041","B","68 STREET"
"3994","-73.7535055992","40.775691485","235-020","B","33 AVENUE"
"3995","-73.8459429763","40.7838871388","15-012","B","122 STREET"
"3996","-73.8094446121","40.7718459874","154-011","B","BAYSIDE AVENUE"
"3997","-73.7490881349","40.7779517223","240-030","B","31 AVENUE"
"3998","-73.8623103135","40.7186754258","85-030","B","FLEET STREET"
"3999","-73.7482443897","40.7780896906","344","B","31 AVENUE"
"4000","-73.7473847576","40.7775230972","240-058","B","32 AVENUE"
"4001","-73.825723415","40.7905073793","16","B","CENTER DRIVE"
"4002","-73.7725057102","40.7478075092","56-023","B","205 STREET"
"4003","-73.9003231358","40.7066966126","6651","B","PROSPECT AVENUE"
"4004","-73.8009723306","40.6941980938","107-005","B","SUTPHIN BOULEVARD"
"4005","-73.8282552929","40.7066789495","155","B","124 PLACE"
"4006","-73.8344087569","40.6939998757","112-001","B","91 ROAD"
"4007","-73.8007641958","40.6942777691","107-003","B","SUTPHIN BOULEVARD"
"4008","-73.7753297535","40.7505809686","50-022","B","204 STREET"
"4009","-73.7510623165","40.777241825","213","B","32 AVENUE"
"4010","-73.8418606734","40.8403622278","119","B","WESTCHESTER SQUARE"
"4011","-73.8354756038","40.8745591592","3125","B","NEW ENGLAND THRUWAY"
"4012","-73.7529394957","40.7738204927","15","B","SHORE ROAD"
"4013","-74.000575557","40.6226095988","1429","B","68 STREET"
"4014","-73.8355957999","40.8749271165","3137","B","NEW ENGLAND THRUWAY"
"4015","-74.0134021168","40.6283844446","888","B","OVINGTON AVENUE"
"4016","-74.0060970018","40.6255820012","1174","B","68 STREET"
"4017","-74.0030021577","40.6237376279","1318","B","68 STREET"
"4018","-73.9974672176","40.6209063755","1551","B","OVINGTON AVENUE"
"4019","-73.8077316184","40.8192717227","4215","B","EAST 177 STREET"
"4020","-73.8991704321","40.8787348298","3320","B","FT INDEPENDENCE STREET"
"4021","-73.9561092975","40.5883092737","2565","B","SHEEPSHEAD BAY ROAD"
"4022","-73.7510353569","40.7807559668","311","B","27 AVENUE"
"4023","-74.008246046","40.6272301432","1065","B","68 STREET"
"4024","-73.9975026276","40.6205987219","1560","B","OVINGTON AVENUE"
"4025","-73.7493389685","40.7799231372","28-002","B","DOUGLAS ROAD"
"4026","-73.8212302049","40.790246506","10-035","B","WHITESTONE EXPRESSWAY"
"4027","-73.7634249978","40.5997800882","25-043","B","DICKENS STREET"
"4028","-73.8210215477","40.6030381841","18","B","14 ROAD"
"4029","-73.8396193497","40.7160354688","10","B","PARK END PLACE"
"4030","-73.9142969745","40.5630233486","204-017","B","BAYSIDE DRIVE"
"4031","-73.8167999371","40.8229427208","499","B","THROGS NECK EXPRESSWAY SR"
"4032","-73.7733470685","40.7462945506","58-004","B","204 STREET"
"4033","-73.7479429251","40.7745098741","36-002","B","240 STREET"
"4034","-73.7259782854","40.7396482113","81-002","B","CROSS ISLAND PARKWAY"
"4035","-73.8493623593","40.7922585069","119-036","B","5 AVENUE"
"4036","-73.7476070016","40.7770871046","240-037","B","33 AVENUE"
"4037","-73.7519184367","40.777632651","122","B","GROSVENOR ROAD"
"4038","-73.7499901901","40.7808993271","240-051","B","27 AVENUE"
"4039","-73.7515511154","40.7787021167","29-098","B","237 STREET"
"4040","-73.9871695254","40.7379580318","106","B","EAST 20 STREET"
"4041","-74.0047635519","40.6250283544","1231","B","68 STREET"
"4042","-73.7730929394","40.7457812311","58-024","B","204 STREET"
"4043","-73.7746463163","40.6836424486","119-024","B","171 STREET"
"4044","-73.7794519307","40.7648088702","36-043","B","207 STREET"
"4045","-73.7862032293","40.6923823678","163-046","B","111 AVENUE"
"4046","-73.8215657399","40.6030863972","30","B","14 ROAD"
"4047","-73.7508490848","40.776257657","208","B","33 AVENUE"
"4048","-73.7531329179","40.7782296017","17","B","31 AVENUE"
"4049","-73.7507294266","40.5954339664","16-050","B","SEAGIRT BOULEVARD"
"4050","-73.9866241794","40.7384883382","1","B","GRAMERCY PARK"
"4051","-73.8564669881","40.8316524981","2010","B","EAST 177 STREET"
"4052","-74.0087230491","40.6272353348","1054","B","68 STREET"
"4053","-73.8343220533","40.7186965869","75-036","B","113 PLACE"
"4054","-73.7500937458","40.7812712376","240-034","B","26 AVENUE"
"4055","-73.8149316425","40.683014451","126-021","B","127 STREET"
"4056","-73.8607177613","40.7191376206","85-070","B","FLEET STREET"
"4057","-73.7731530517","40.7491485668","53-031","B","205 STREET"
"4058","-73.8439157826","40.7164511048","150","B","GREENWAY TERRACE"
"4059","-73.8220194654","40.6031255313","40","B","14 ROAD"
